property_id,check_in_date,room_category,successful_bookings,capacity,occcupancy,room_class,property_name,category,city,mmm yy,week no,day_type
18559,2022-05-25,RT3,11,23,47.83,Premium,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-25,RT4,8,19,42.11,Presidential,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-25,RT1,20,33,60.61,Standard,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-25,RT2,22,40,55.0,Elite,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-25,RT3,18,25,72.0,Premium,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-25,RT4,5,9,55.56,Presidential,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-25,RT1,25,38,65.79,Standard,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-25,RT2,22,34,64.71,Elite,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-25,RT3,18,29,62.07,Premium,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-25,RT4,13,20,65.0,Presidential,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18563,2022-05-25,RT1,14,27,51.85,Standard,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-25,RT2,14,29,48.28,Elite,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-25,RT3,12,23,52.17,Premium,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-25,RT4,9,18,50.0,Presidential,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
19559,2022-05-25,RT1,13,24,54.17,Standard,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-25,RT2,20,41,48.78,Elite,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-25,RT3,14,27,51.85,Premium,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-25,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-25,RT1,18,36,50.0,Standard,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-25,RT2,24,45,53.33,Elite,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-25,RT3,14,29,48.28,Premium,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-25,RT4,4,7,57.14,Presidential,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
17564,2022-05-25,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-25,RT2,17,40,42.5,Elite,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-25,RT3,12,24,50.0,Premium,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-25,RT4,8,17,47.06,Presidential,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
18560,2022-05-25,RT1,18,30,60.0,Standard,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-25,RT2,25,40,62.5,Elite,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-25,RT3,13,24,54.17,Premium,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-25,RT4,10,15,66.67,Presidential,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
16559,2022-05-26,RT1,21,30,70.0,Standard,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
16559,2022-05-26,RT2,26,41,63.41,Elite,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
16559,2022-05-26,RT3,23,32,71.88,Premium,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
16559,2022-05-26,RT4,12,18,66.67,Presidential,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
19562,2022-05-26,RT1,16,30,53.33,Standard,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19562,2022-05-26,RT2,15,23,65.22,Elite,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19562,2022-05-26,RT3,20,29,68.97,Premium,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19562,2022-05-26,RT4,8,14,57.14,Presidential,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19563,2022-05-26,RT1,15,30,50.0,Standard,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
19563,2022-05-26,RT2,22,45,48.89,Elite,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
19563,2022-05-26,RT3,13,29,44.83,Premium,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
19563,2022-05-26,RT4,3,6,50.0,Presidential,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
17558,2022-05-26,RT1,9,19,47.37,Standard,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
17558,2022-05-26,RT2,25,50,50.0,Elite,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
17558,2022-05-26,RT3,14,27,51.85,Premium,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
17558,2022-05-26,RT4,3,6,50.0,Presidential,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
16558,2022-05-26,RT1,12,19,63.16,Standard,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
16558,2022-05-26,RT2,15,22,68.18,Elite,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
16558,2022-05-26,RT3,5,8,62.5,Premium,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
16558,2022-05-26,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
17560,2022-05-26,RT1,21,40,52.5,Standard,Atliq City,Business,Mumbai,May 22,W 22,weekeday
17560,2022-05-26,RT2,21,45,46.67,Elite,Atliq City,Business,Mumbai,May 22,W 22,weekeday
17560,2022-05-26,RT3,12,25,48.0,Premium,Atliq City,Business,Mumbai,May 22,W 22,weekeday
17560,2022-05-26,RT4,6,13,46.15,Presidential,Atliq City,Business,Mumbai,May 22,W 22,weekeday
19558,2022-05-26,RT1,15,40,37.5,Standard,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19558,2022-05-26,RT2,15,39,38.46,Elite,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19558,2022-05-26,RT3,10,21,47.62,Premium,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19558,2022-05-26,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19560,2022-05-26,RT1,14,26,53.85,Standard,Atliq City,Business,Bangalore,May 22,W 22,weekeday
19560,2022-05-26,RT2,23,38,60.53,Elite,Atliq City,Business,Bangalore,May 22,W 22,weekeday
19560,2022-05-26,RT3,12,19,63.16,Premium,Atliq City,Business,Bangalore,May 22,W 22,weekeday
19560,2022-05-26,RT4,10,16,62.5,Presidential,Atliq City,Business,Bangalore,May 22,W 22,weekeday
17561,2022-05-26,RT1,16,26,61.54,Standard,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
17561,2022-05-26,RT2,23,36,63.89,Elite,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
17561,2022-05-26,RT3,12,19,63.16,Premium,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
17561,2022-05-26,RT4,3,4,75.0,Presidential,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
16560,2022-05-26,RT1,18,34,52.94,Standard,Atliq City,Business,Delhi,May 22,W 22,weekeday
16560,2022-05-26,RT2,17,34,50.0,Elite,Atliq City,Business,Delhi,May 22,W 22,weekeday
16560,2022-05-26,RT3,10,20,50.0,Premium,Atliq City,Business,Delhi,May 22,W 22,weekeday
16560,2022-05-26,RT4,4,7,57.14,Presidential,Atliq City,Business,Delhi,May 22,W 22,weekeday
16561,2022-05-26,RT1,12,18,66.67,Standard,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16561,2022-05-26,RT2,17,24,70.83,Elite,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16561,2022-05-26,RT3,14,21,66.67,Premium,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16561,2022-05-26,RT4,6,10,60.0,Presidential,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-26,RT1,15,31,48.39,Standard,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-26,RT2,20,43,46.51,Elite,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-26,RT3,9,18,50.0,Premium,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-26,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16563,2022-05-26,RT1,22,41,53.66,Standard,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
16563,2022-05-26,RT2,22,38,57.89,Elite,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
16563,2022-05-26,RT3,13,20,65.0,Premium,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
16563,2022-05-26,RT4,11,18,61.11,Presidential,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
17559,2022-05-26,RT1,21,32,65.62,Standard,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17559,2022-05-26,RT2,23,39,58.97,Elite,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17559,2022-05-26,RT3,12,16,75.0,Premium,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17559,2022-05-26,RT4,9,14,64.29,Presidential,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-26,RT1,9,20,45.0,Standard,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-26,RT2,11,30,36.67,Elite,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-26,RT3,13,27,48.15,Premium,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-26,RT4,2,6,33.33,Presidential,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17563,2022-05-26,RT1,15,25,60.0,Standard,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
17563,2022-05-26,RT2,26,44,59.09,Elite,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
17563,2022-05-26,RT3,10,16,62.5,Premium,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
17563,2022-05-26,RT4,12,19,63.16,Presidential,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
18558,2022-05-26,RT1,8,15,53.33,Standard,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18558,2022-05-26,RT2,15,30,50.0,Elite,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18558,2022-05-26,RT3,12,26,46.15,Premium,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18558,2022-05-26,RT4,10,20,50.0,Presidential,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-26,RT1,15,42,35.71,Standard,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-26,RT2,17,44,38.64,Elite,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-26,RT3,11,23,47.83,Premium,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-26,RT4,8,19,42.11,Presidential,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-26,RT1,21,33,63.64,Standard,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-26,RT2,23,40,57.5,Elite,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-26,RT3,14,25,56.0,Premium,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-26,RT4,5,9,55.56,Presidential,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-26,RT1,22,38,57.89,Standard,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-26,RT2,19,34,55.88,Elite,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-26,RT3,19,29,65.52,Premium,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-26,RT4,13,20,65.0,Presidential,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18563,2022-05-26,RT1,13,27,48.15,Standard,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-26,RT2,15,29,51.72,Elite,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-26,RT3,12,23,52.17,Premium,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-26,RT4,9,18,50.0,Presidential,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
19559,2022-05-26,RT1,11,24,45.83,Standard,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-26,RT2,21,41,51.22,Elite,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-26,RT3,15,27,55.56,Premium,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-26,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-26,RT1,16,36,44.44,Standard,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-26,RT2,23,45,51.11,Elite,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-26,RT3,15,29,51.72,Premium,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-26,RT4,4,7,57.14,Presidential,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
17564,2022-05-26,RT1,8,16,50.0,Standard,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-26,RT2,17,40,42.5,Elite,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-26,RT3,10,24,41.67,Premium,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-26,RT4,6,17,35.29,Presidential,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
18560,2022-05-26,RT1,19,30,63.33,Standard,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-26,RT2,27,40,67.5,Elite,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-26,RT3,15,24,62.5,Premium,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-26,RT4,8,15,53.33,Presidential,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
16559,2022-05-27,RT1,18,30,60.0,Standard,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
16559,2022-05-27,RT2,28,41,68.29,Elite,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
16559,2022-05-27,RT3,22,32,68.75,Premium,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
16559,2022-05-27,RT4,11,18,61.11,Presidential,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekeday
19562,2022-05-27,RT1,17,30,56.67,Standard,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19562,2022-05-27,RT2,14,23,60.87,Elite,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19562,2022-05-27,RT3,16,29,55.17,Premium,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19562,2022-05-27,RT4,9,14,64.29,Presidential,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekeday
19563,2022-05-27,RT1,16,30,53.33,Standard,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
19563,2022-05-27,RT2,21,45,46.67,Elite,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
19563,2022-05-27,RT3,14,29,48.28,Premium,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
19563,2022-05-27,RT4,3,6,50.0,Presidential,Atliq Palace,Business,Bangalore,May 22,W 22,weekeday
17558,2022-05-27,RT1,10,19,52.63,Standard,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
17558,2022-05-27,RT2,26,50,52.0,Elite,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
17558,2022-05-27,RT3,14,27,51.85,Premium,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
17558,2022-05-27,RT4,3,6,50.0,Presidential,Atliq Grands,Luxury,Mumbai,May 22,W 22,weekeday
16558,2022-05-27,RT1,12,19,63.16,Standard,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
16558,2022-05-27,RT2,13,22,59.09,Elite,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
16558,2022-05-27,RT3,5,8,62.5,Premium,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
16558,2022-05-27,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,May 22,W 22,weekeday
17560,2022-05-27,RT1,18,40,45.0,Standard,Atliq City,Business,Mumbai,May 22,W 22,weekeday
17560,2022-05-27,RT2,25,45,55.56,Elite,Atliq City,Business,Mumbai,May 22,W 22,weekeday
17560,2022-05-27,RT3,13,25,52.0,Premium,Atliq City,Business,Mumbai,May 22,W 22,weekeday
17560,2022-05-27,RT4,5,13,38.46,Presidential,Atliq City,Business,Mumbai,May 22,W 22,weekeday
19558,2022-05-27,RT1,19,40,47.5,Standard,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19558,2022-05-27,RT2,16,39,41.03,Elite,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19558,2022-05-27,RT3,10,21,47.62,Premium,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19558,2022-05-27,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,May 22,W 22,weekeday
19560,2022-05-27,RT1,18,26,69.23,Standard,Atliq City,Business,Bangalore,May 22,W 22,weekeday
19560,2022-05-27,RT2,24,38,63.16,Elite,Atliq City,Business,Bangalore,May 22,W 22,weekeday
19560,2022-05-27,RT3,12,19,63.16,Premium,Atliq City,Business,Bangalore,May 22,W 22,weekeday
19560,2022-05-27,RT4,9,16,56.25,Presidential,Atliq City,Business,Bangalore,May 22,W 22,weekeday
17561,2022-05-27,RT1,16,26,61.54,Standard,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
17561,2022-05-27,RT2,19,36,52.78,Elite,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
17561,2022-05-27,RT3,12,19,63.16,Premium,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
17561,2022-05-27,RT4,3,4,75.0,Presidential,Atliq Blu,Luxury,Mumbai,May 22,W 22,weekeday
16560,2022-05-27,RT1,19,34,55.88,Standard,Atliq City,Business,Delhi,May 22,W 22,weekeday
16560,2022-05-27,RT2,18,34,52.94,Elite,Atliq City,Business,Delhi,May 22,W 22,weekeday
16560,2022-05-27,RT3,11,20,55.0,Premium,Atliq City,Business,Delhi,May 22,W 22,weekeday
16560,2022-05-27,RT4,4,7,57.14,Presidential,Atliq City,Business,Delhi,May 22,W 22,weekeday
16561,2022-05-27,RT1,10,18,55.56,Standard,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16561,2022-05-27,RT2,13,24,54.17,Elite,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16561,2022-05-27,RT3,11,21,52.38,Premium,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16561,2022-05-27,RT4,6,10,60.0,Presidential,Atliq Blu,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-27,RT1,15,31,48.39,Standard,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-27,RT2,19,43,44.19,Elite,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-27,RT3,9,18,50.0,Premium,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16562,2022-05-27,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,May 22,W 22,weekeday
16563,2022-05-27,RT1,23,41,56.1,Standard,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
16563,2022-05-27,RT2,26,38,68.42,Elite,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
16563,2022-05-27,RT3,13,20,65.0,Premium,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
16563,2022-05-27,RT4,12,18,66.67,Presidential,Atliq Palace,Business,Delhi,May 22,W 22,weekeday
17559,2022-05-27,RT1,19,32,59.38,Standard,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17559,2022-05-27,RT2,26,39,66.67,Elite,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17559,2022-05-27,RT3,12,16,75.0,Premium,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17559,2022-05-27,RT4,9,14,64.29,Presidential,Atliq Exotica,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-27,RT1,9,20,45.0,Standard,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-27,RT2,13,30,43.33,Elite,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-27,RT3,11,27,40.74,Premium,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17562,2022-05-27,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Mumbai,May 22,W 22,weekeday
17563,2022-05-27,RT1,15,25,60.0,Standard,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
17563,2022-05-27,RT2,31,44,70.45,Elite,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
17563,2022-05-27,RT3,10,16,62.5,Premium,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
17563,2022-05-27,RT4,12,19,63.16,Presidential,Atliq Palace,Business,Mumbai,May 22,W 22,weekeday
18558,2022-05-27,RT1,8,15,53.33,Standard,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18558,2022-05-27,RT2,14,30,46.67,Elite,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18558,2022-05-27,RT3,12,26,46.15,Premium,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18558,2022-05-27,RT4,11,20,55.0,Presidential,Atliq Grands,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-27,RT1,18,42,42.86,Standard,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-27,RT2,17,44,38.64,Elite,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-27,RT3,10,23,43.48,Premium,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18559,2022-05-27,RT4,7,19,36.84,Presidential,Atliq Exotica,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-27,RT1,20,33,60.61,Standard,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-27,RT2,27,40,67.5,Elite,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-27,RT3,13,25,52.0,Premium,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18561,2022-05-27,RT4,6,9,66.67,Presidential,Atliq Blu,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-27,RT1,21,38,55.26,Standard,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-27,RT2,22,34,64.71,Elite,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-27,RT3,20,29,68.97,Premium,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18562,2022-05-27,RT4,10,20,50.0,Presidential,Atliq Bay,Luxury,Hyderabad,May 22,W 22,weekeday
18563,2022-05-27,RT1,13,27,48.15,Standard,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-27,RT2,15,29,51.72,Elite,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-27,RT3,12,23,52.17,Premium,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
18563,2022-05-27,RT4,10,18,55.56,Presidential,Atliq Palace,Business,Hyderabad,May 22,W 22,weekeday
19559,2022-05-27,RT1,13,24,54.17,Standard,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-27,RT2,18,41,43.9,Elite,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-27,RT3,15,27,55.56,Premium,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19559,2022-05-27,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-27,RT1,18,36,50.0,Standard,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-27,RT2,24,45,53.33,Elite,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-27,RT3,16,29,55.17,Premium,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
19561,2022-05-27,RT4,3,7,42.86,Presidential,Atliq Blu,Luxury,Bangalore,May 22,W 22,weekeday
17564,2022-05-27,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-27,RT2,19,40,47.5,Elite,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-27,RT3,9,24,37.5,Premium,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
17564,2022-05-27,RT4,7,17,41.18,Presidential,Atliq Seasons,Business,Mumbai,May 22,W 22,weekeday
18560,2022-05-27,RT1,19,30,63.33,Standard,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-27,RT2,28,40,70.0,Elite,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-27,RT3,16,24,66.67,Premium,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
18560,2022-05-27,RT4,10,15,66.67,Presidential,Atliq City,Business,Hyderabad,May 22,W 22,weekeday
16559,2022-05-28,RT1,26,30,86.67,Standard,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekend
16559,2022-05-28,RT2,36,41,87.8,Elite,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekend
16559,2022-05-28,RT3,31,32,96.88,Premium,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekend
16559,2022-05-28,RT4,18,18,100.0,Presidential,Atliq Exotica,Luxury,Delhi,May 22,W 22,weekend
19562,2022-05-28,RT1,26,30,86.67,Standard,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekend
19562,2022-05-28,RT2,23,23,100.0,Elite,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekend
19562,2022-05-28,RT3,26,29,89.66,Premium,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekend
19562,2022-05-28,RT4,14,14,100.0,Presidential,Atliq Bay,Luxury,Bangalore,May 22,W 22,weekend
19563,2022-05-28,RT1,22,30,73.33,Standard,Atliq Palace,Business,Bangalore,May 22,W 22,weekend
19563,2022-05-28,RT2,35,45,77.78,Elite,Atliq Palace,Business,Bangalore,May 22,W 22,weekend
19563,2022-05-28,RT3,22,29,75.86,Premium,Atliq Palace,Business,Bangalore,May 22,W 22,weekend
19563,2022-05-28,RT4,5,6,83.33,Presidential,Atliq Palace,Business,Bangalore,May 22,W 22,weekend
